,username,user_handle,date,retweets,favorites,text,geological_location,mentions,hashtags,tweet_id,permalink
1613,Michael E. Mann,MichaelEMann,2019-07-25 06:03,93,88,"Climate is warming faster now than last 2000 years"" via The @ UniMelb:https://pursuit.unimelb.edu.au/articles/climate-is-warming-faster-now-than-last-2000-years …""",,@,,1.154225704923521e+18,https://twitter.com/MichaelEMann/status/1154225704923521024
1614,Michael E. Mann,MichaelEMann,2019-07-24 19:19,44,85,An important cautionary note about the interconnectedness of climate change impacts & energy generation and potential unforeseen climate change consequences (some work we published a few years that looks at these types of connections: https://agupubs.onlinelibrary.wiley.com/doi/10.1002/2013WR014988 …).https://twitter.com/ClimateComms/status/1154061503953362945 …,,,,1.1540634823436124e+18,https://twitter.com/MichaelEMann/status/1154063482343612416
1615,Michael E. Mann,MichaelEMann,2019-07-24 18:37,287,369,"Climate Change Is Impacting Every Aspect of Modern Life, But the Press Fails to “Connect the Dots” | My interview this morning with Amy Goodman of @ DemocracyNow!:https://www.democracynow.org/2019/7/24/michael_mann_climate_crisis_media_coverage …",,@,,1.154053005261648e+18,https://twitter.com/MichaelEMann/status/1154053005261647872
1616,Michael E. Mann,MichaelEMann,2019-07-24 13:36,41,90,"Looking for something to do before the Mueller testimony? Catch my interview this morning with Amy Goodman of @ DemocracyNow at ~8:10 AM. We will be talking about climate change, record heat & dangerous weather extremes: https://www.democracynow.org/",,@,,1.1539773203629793e+18,https://twitter.com/MichaelEMann/status/1153977320362979328
1617,Michael E. Mann,MichaelEMann,2019-07-24 02:49,12,45,"Yes, Luntz is an amazing man. He then created a time machine and traveled a decade back in time to establish the 1992 United Nations Framework Convention on Climate Change (UNFCCC): https://en.wikipedia.org/wiki/United_Nations_Framework_Convention_on_Climate_Change …https://twitter.com/Dcoronata/status/1153812148247654400 …",,,,1.1538145448477573e+18,https://twitter.com/MichaelEMann/status/1153814544847757313
1618,Michael E. Mann,MichaelEMann,2019-07-23 19:25,19,114,"And the response to this tweet by some is testimony to the way that well-meaning folks have been duped and weaponized into a culture war over language, distracting from the task at hand--communicating the distinct threat posed by fossil fuel burning and climate change.",,,,1.1537026402845696e+18,https://twitter.com/MichaelEMann/status/1153702640284569606
1619,Michael E. Mann,MichaelEMann,2019-07-23 01:01,28,127,Scientists won’t— and shouldn’t - alter the SCIENTIFIC lexicon for political purposes. People are welcome to characterize climate change as a crisis. It doesn’t mean SCIENTISTS should alter their descriptions of physical processes. I’m disheartened that I even have to say this.,,,,1.1534248646462382e+18,https://twitter.com/MichaelEMann/status/1153424864646238208
1620,Michael E. Mann,MichaelEMann,2019-07-22 21:57,234,697,The *physical phenomenon* we are talking about is human-caused *climate change*. That's the term scientists use and *should* use in describing it. The impacts & implications arguably constitute a *crisis*. What terminology is most appropriate depends entirely on the context.,,,,1.153378663133524e+18,https://twitter.com/MichaelEMann/status/1153378663133523970
1621,Michael E. Mann,MichaelEMann,2019-07-22 00:34,26,62,Global warming/climate change are complimentary terms used by scientists depending on context. Climate change refers to changes in the stats — averages AND extremes. We can see the impact in recent unprecedented weather extremes. See my op-Ed: https://www.washingtonpost.com/opinions/its-not-rocket-science-climate-change-was-behind-this-summers-extreme-weather/2018/11/02/b8852584-dea9-11e8-b3f0-62607289efee_story.html?utm_term=.c7e25a23ab1d …,,,,1.153055610251952e+18,https://twitter.com/MichaelEMann/status/1153055610251952128
1622,Michael E. Mann,MichaelEMann,2019-07-22 00:07,71,94,"“Climate change cranking up severity of heat waves, other extreme weather events” | My interview this morning with @ ThisMollyDaly of @ KYWNewsradio:https://kywnewsradio.radio.com/articles/news/climatologist-climate-change-cranking-severity-heat-waves-other-extreme-weather-events …",,@ @,,1.1530487542175293e+18,https://twitter.com/MichaelEMann/status/1153048754217529347
1623,Michael E. Mann,MichaelEMann,2019-07-21 15:45,735,2382,"Hey @ NYTimes, I fixed the headline for you. You're welcome. What Climate Change Looks Like"" https://www.nytimes.com/2019/07/20/us/what-a-heat-wave-looks-like.html …""",,@,,1.152922541612249e+18,https://twitter.com/MichaelEMann/status/1152922541612249089
1624,Michael E. Mann,MichaelEMann,2019-07-20 03:06,30,101,Current attribution almost certainly underestimate the role climate change is playing w/ observed persistent weather extremes (see: https://www.washingtonpost.com/opinions/its-not-rocket-science-climate-change-was-behind-this-summers-extreme-weather/2018/11/02/b8852584-dea9-11e8-b3f0-62607289efee_story.html?utm_term=.b9dd74c5b563 …). I therefore prefer to talk about how climate change influences physical processes relevant to understanding ALL extremes.,,,,1.1523691033505219e+18,https://twitter.com/MichaelEMann/status/1152369103350521856
1625,Michael E. Mann,MichaelEMann,2019-07-18 00:02,613,927,My interview today with @ NBCNews / @ Euronews on the current record heat and it's tie-in with human-caused climate change (part 1) pic.twitter.com/XMV2pHtGo4,,@ @,,1.151598054597976e+18,https://twitter.com/MichaelEMann/status/1151598054597976066
1626,Michael E. Mann,MichaelEMann,2019-07-16 19:33,83,289,Beware not just the trolls and bots on the right but the ones on the left who are there to sow discord & division within the climate movement as a means of thwarting climate action. There's clear evidence of orchestration there. A topic of my next book...,,,,1.1511680345282724e+18,https://twitter.com/MichaelEMann/status/1151168034528272385
1627,Michael E. Mann,MichaelEMann,2019-07-11 23:00,45,70,Relevant to # Barry & flood threat to New Orleans is this @ Guardian piece I wrote last year about # Florence. Same climate change-fueled factors coming together: stuck jet stream (behind already-high Mississippi water levels) + bathtub-warm ocean temps: https://www.michaelmann.net/content/hurricane-florence-climate-change-triple-threat …,,@,# #,1.1494080724037509e+18,https://twitter.com/MichaelEMann/status/1149408072403750913
1628,Michael E. Mann,MichaelEMann,2019-07-11 18:31,194,340,'Climate Despair' Is Making People Give Up on Life | @ MikeLeePearl for @ VICE:https://www.vice.com/en_ca/article/j5w374/climate-despair-is-making-people-give-up-on-life …,,@ @,,1.1493405232972227e+18,https://twitter.com/MichaelEMann/status/1149340523297222657
1629,Michael E. Mann,MichaelEMann,2019-07-11 01:02,26,65,But it’s not another term for the same thing. “Climate change” is the best term for describing the scientific phenomenon. “Climate crisis” is (arguably) the best term for describing the sociopolitical phenomenon.,,,,1.1490765127187087e+18,https://twitter.com/MichaelEMann/status/1149076512718708736
1630,Michael E. Mann,MichaelEMann,2019-07-10 00:55,42,62,"Why Climate Change Won't Be Solved Easily"" | My latest interview with the great @ Thom_Hartmann:https://www.youtube.com/watch?v=QDiQ7URFVEw …""",,@,,1.1487123063244431e+18,https://twitter.com/MichaelEMann/status/1148712306324443147
1631,Michael E. Mann,MichaelEMann,2019-07-09 04:22,26,127,"The tidal range for Sydney Harbor is on the order of 1.5m. Sea Level Rise THUS FAR for Sydney Harbor is about 0.2m (i.e. much less than the tidal range). Climate change deniers are hoping people will forget about things like, you know, the tides... pic.twitter.com/NOZeFZYyN9",,,,1.1484020563125699e+18,https://twitter.com/MichaelEMann/status/1148402056312569858
1632,Michael E. Mann,MichaelEMann,2019-07-09 01:09,189,367,"It’s the End of the World as They Know It [IF WE DON'T ACT!]: The distinct burden of being a climate scientist"" by @ DavidCornDC for @ MotherJones:https://www.motherjones.com/environment/2019/07/weight-of-the-world-climate-change-scientist-grief/ …""",,@ @,,1.1483533446725468e+18,https://twitter.com/MichaelEMann/status/1148353344672546817
1633,Michael E. Mann,MichaelEMann,2019-07-08 22:46,51,58,"The Trump Administration Is Accused Of Burying Climate Change Research; Here’s What We Know"" by @ LisaaaDunn for @ UPROXX:https://uproxx.com/news/trump-climate-change-studies/ …""",,@ @,,1.1483175428570399e+18,https://twitter.com/MichaelEMann/status/1148317542857039872
1634,Michael E. Mann,MichaelEMann,2019-07-08 01:16,94,143,Economist Ross McKitrick writes op-ed denying climate change impacts on extreme weather based on talk by political scientist Roger Pielke Jr. Four atmospheric/climate scientists w/ expertise on the topic assess for @ ClimateFdbk & find it lacks credibilityhttps://climatefeedback.org/evaluation/financial-post-commentary-misrepresents-scientific-understanding-of-weather-extremes-ross-mckitrick/ …,,@,,1.147992895733076e+18,https://twitter.com/MichaelEMann/status/1147992895733075975
1635,Michael E. Mann,MichaelEMann,2019-07-04 17:13,306,518,"Climate scientist calls for 'world war type mobilization' to combat climate change"" via @ TheHill: https://thehill.com/hilltv/rising/451497-climate-scientist-michael-mann-calls-for-world-war-type-mobilization-to-combat … @ HillTVLive @ krystalball # Rising""",,@ @ @,#,1.1467841730526126e+18,https://twitter.com/MichaelEMann/status/1146784173052612608
1636,Michael E. Mann,MichaelEMann,2019-07-03 00:10,119,257,"Is climate change to blame for the extreme heat wave in Europe?"" by Jeff Berardelli (aka @ WeatherProf) for @ CBSNews [spoiler alert: The answer is YES!]:https://www.cbsnews.com/news/climate-change-extreme-heat-wave-in-europe/ …""",,@ @,,1.1461643829944566e+18,https://twitter.com/MichaelEMann/status/1146164382994456579
1637,Michael E. Mann,MichaelEMann,2019-07-01 18:18,52,71,"We have too many fossil-fuel power plants to meet climate goals"" by @ StephenLeahy for @ NatGeo:https://www.nationalgeographic.com/environment/2019/07/we-have-too-many-fossil-fuel-power-plants-to-meet-climate-goals/ …""",,@ @,,1.1457133649219133e+18,https://twitter.com/MichaelEMann/status/1145713364921913344
1638,Michael E. Mann,MichaelEMann,2019-06-29 20:34,45,131,Was tremendously impressed with @ AOC at last week's congressional hearing on climate change: https://twitter.com/MichaelEMann/status/1143883551718481920 …,,@,,1.1450227009451008e+18,https://twitter.com/MichaelEMann/status/1145022700945100800
1639,Michael E. Mann,MichaelEMann,2019-06-28 22:18,76,165,I will be joining @ PBS @ Newshour tonight to talk about the linkage between climate change & the unprecedented heat waves we're currently seeing break out across the U.S. and Europe: https://www.pbs.org/newshour/,,@ @,,1.1446866063407677e+18,https://twitter.com/MichaelEMann/status/1144686606340767744
1640,Michael E. Mann,MichaelEMann,2019-06-28 19:50,1520,5122,"Hey climate change deniers: You're not funny, you're not interesting, and you're not relevant. It's time for you to go away and let the rest of us attend to the tremendous damage you've already caused and the terrible mess that you've already created.",,,,1.1446491572794737e+18,https://twitter.com/MichaelEMann/status/1144649157279473665
1641,Michael E. Mann,MichaelEMann,2019-06-28 05:43,16,71,Now @ AndrewYang gets in a good point about how we'll need to collaborate with China on climate change. It was an historic bilateral agreement between U.S. & China under Obama that laid the groundwork for the historic Paris Agreement. # DemDebate2,,@,#,1.1444361721077146e+18,https://twitter.com/MichaelEMann/status/1144436172107714562
1642,Michael E. Mann,MichaelEMann,2019-06-28 05:29,127,668,Now EVERYONE is mentioning climate change. It's a pile-on folks. Almost as if there are polls showing that climate change is the #1 ranked issue for Democratic voters # DemDebate2,,,#1 #,1.1444325914220544e+18,https://twitter.com/MichaelEMann/status/1144432591422054401
1643,Michael E. Mann,MichaelEMann,2019-06-28 05:21,15,76,"And now @ PeteButtigieg talks about the threat of climate change to the midwest in terms of extreme weather, floods. Argues for a fee-and-dividend approach to pricing carbon and acting on climate. # DemDebate2",,@,#,1.1444306479745147e+18,https://twitter.com/MichaelEMann/status/1144430647974514688
1644,Michael E. Mann,MichaelEMann,2019-06-28 05:20,25,83,Now @ KamalaHarris calls Trump the greatest threat to national security because of his denial of climate change. I made this point before he was elected: https://www.huffpost.com/entry/yes-donald-trump-is-a-thr_b_12299874?fbclid=IwAR2jiUasltxxn6NFVf2HYhv3512dm5Ul6hz0q4eSlF7d0C_Fzrpdm8WQxOw … # DemDebate2,,@,#,1.1444303219764347e+18,https://twitter.com/MichaelEMann/status/1144430321976434699
1645,Michael E. Mann,MichaelEMann,2019-06-28 05:18,37,150,"Here it is. @ ChuckTodd to @ KamalaHarris about climate change & drought, wildfires in California. She calls it existential threat and calls out Trump for his climate change denialism. # DemDebate2",,@ @,#,1.1444299147095368e+18,https://twitter.com/MichaelEMann/status/1144429914709536769
1646,Michael E. Mann,MichaelEMann,2019-06-28 05:15,18,69,"Now @ SenGillibrand talking about importance of clean elections & democracy, calls out # KochBrothers and # NRA. This gets at the heart of the climate problem. It's the purchase of our democracy by polluting interests and dark money. # DemDebate2",,@,# # #,1.14442906915038e+18,https://twitter.com/MichaelEMann/status/1144429069150380032
