date,time,username,name,tweet,replies_count,retweets_count,likes_count,keyword,Label
2017-01-06,21:12:07,fisher_danar,Dana R Fisher,Is Day After Tomorrow possible? Yes!  See Collapsed Atlantic Meridional Overturning Circulation in warming climate  http://advances.sciencemag.org/content/3/1/e1601666 …,0,0,0,climate,0
2017-01-06,21:09:53,fisher_danar,Dana R Fisher,"House GOP is to prioritize coal, methane rules for repeal next up Clean Power Plan?  #CPP #climate  http://thehill.com/policy/energy-environment/312705-house-gop-to-prioritize-coal-methane-rules-for-repeal#.WG_5SZk73Ug.twitter …",0,1,0,climate,0
2017-01-04,16:47:22,fisher_danar,Dana R Fisher,Mention of #climate has been removed from #WI and #FL govt sites. R there others? Is the Fed Govt next? implications to #science and #data?,0,0,1,climate,0
2017-01-04,16:43:18,fisher_danar,Dana R Fisher,Weak Federal Powers Could Limit Trump’s #Climate Policy Rollback  http://nyti.ms/2iVYRr9 ,0,0,0,climate,0
2017-01-04,16:40:26,fisher_danar,Dana R Fisher,15 states vow to fight for the #CleanPowerPlan versus the 27 states that challenged it #CPP #climate #ObamaLegacy  http://courthousenews.com/wp-content/uploads/2016/12/20161228_ag_letter.pdf?ct=t(Morning_Climate_no_Spotlight_8_16_2016 …),0,0,0,climate,0
2017-01-02,19:22:38,fisher_danar,Dana R Fisher,Interesting claim that #climate #deniers are #ecoterrorists. Pretty sure calling much of the #GOP terrorists encourages #polarization https://twitter.com/mzjacobson/status/815725359534514176 …,0,0,1,climate,0
2017-01-01,14:05:09,fisher_danar,Dana R Fisher,Climate calendar: key dates for your 2017 diary | Climate Home - climate change news  http://sumo.ly/tHiD  via @ClimateHome,0,1,0,climate,0
2016-12-30,16:19:36,fisher_danar,Dana R Fisher,Anyone still wondering how #climate #science informs? Read this. https://twitter.com/GarethSJones1/status/814433893185179648 …,0,0,0,climate,0
2016-12-28,22:30:02,fisher_danar,Dana R Fisher,Is #Wisconsin the next in the #Trump inspired cascade against #climate #science ?  http://www.snopes.com/wisconsin-department-natural-resources-removes-references-climate-website/ …,0,0,0,climate,0
2016-12-22,17:44:03,fisher_danar,Dana R Fisher,GPG Survey of Trump Voters finds support for #climate policies - Glover Park Group  http://gpg.com/gpg-survey-trump-voters-december-2016/ …,0,0,0,climate,0
2016-12-22,01:36:10,fisher_danar,Dana R Fisher,Ghosts of clean coal's past? #climate #DOE https://twitter.com/postgreen/status/811712420787974144 …,0,0,0,climate,0
2016-12-21,17:17:23,fisher_danar,Dana R Fisher,@capital_climate I believe #LA had issues with inversions until the #CleanAirAct helped reduce pollution,1,0,0,climate,0
2016-12-20,20:44:03,fisher_danar,Dana R Fisher,"Doesn't bode well for Santa and the gang, or Earth. #climate  https://twitter.com/climatehawk1/status/811292844874928128 …",0,1,0,climate,0
2016-12-18,15:12:00,fisher_danar,Dana R Fisher,Increased #climate variability is a hallmark of #climatechange so get used to it.,0,0,0,climate,0
2016-12-16,01:27:26,fisher_danar,Dana R Fisher,Expanding the post #Trump cycle of contention?? #climate #protest https://twitter.com/sierraclub/status/809466108050866179 …,0,1,1,climate,0
2016-12-14,20:19:02,fisher_danar,Dana R Fisher,UMD-Led Team Studies Evolving Climate and Energy Policy Networks  http://www.umdrightnow.umd.edu/news/umd-led-team-studies-evolving-climate-and-energy-policy-networks#.WFGWyaHXyhc.twitter …,0,0,0,climate,0
2016-12-14,20:15:41,fisher_danar,Dana R Fisher,"Trump transition team says scientists get ""a lot of things wrong"" re: #climate Perhaps it's time to ask a scientist/any scientist...",1,1,0,climate,0
2016-12-14,15:40:11,fisher_danar,Dana R Fisher,"Long before #fakenews was mainstream, political elites in the US cherry picked #climate #Science @JoeWaggle @LorienJasny @NatureClimate pic.twitter.com/AAcZzFcNga",0,7,5,climate,0
2016-12-14,14:46:43,fisher_danar,Dana R Fisher,No one needs to guess his perspective on the #ParisAgreement or US involvement in the #UNFCCC #climate  https://twitter.com/100isNow/status/808837686459068417 …,0,0,0,climate,0
2016-12-14,14:07:55,fisher_danar,Dana R Fisher,How will the world respond to Trump and his cabinet? @latimes says there’s still hope for the climate...  http://fw.to/kUVLyTL ,0,0,0,climate,0
2016-12-13,23:08:25,fisher_danar,Dana R Fisher,I don't get this focus on US government participants in #climate negotiations.  Those data are all PUBLICLY  available from @UNFCCC,0,0,2,climate,0
2016-12-13,16:53:22,fisher_danar,Dana R Fisher,Resistance from within! DOE refuses to name staffers who worked on climate for Trump transition  http://thehill.com/policy/energy-environment/310133-energy-dept-wont-give-climate-change-staffers-names-to-trump …,0,0,0,climate,0
2016-12-13,16:09:46,fisher_danar,Dana R Fisher,Not at all! His denialism on #climate is outside the norm of #Republicans at federal & state levels,1,0,0,climate,0
2016-12-13,12:56:59,fisher_danar,Dana R Fisher,Seems hard to mention these issues and not #brexit and the election of Donald Trump when considering top issues with #climate implications.  https://twitter.com/ClimateKIC/status/808586765833535488 …,0,0,0,climate,0
2016-12-13,04:44:24,fisher_danar,Dana R Fisher,Forgot to say: it may fill the sink hole on #climate after I leave office... @HirokoTabuchi https://twitter.com/POTUS/status/808510710770761728 …,0,0,0,climate,0
2016-12-13,03:16:07,fisher_danar,Dana R Fisher,Can Bill Gates' New Fund fill the upcoming void on #climate in the U.S.?  http://nyti.ms/2hGS18c ,0,4,6,climate,0
2016-12-12,14:15:35,fisher_danar,Dana R Fisher,"Proof that #Fracking needs to be regulated, but unlikely in #TrumpsAmerica #climate  https://twitter.com/postgreen/status/808295733510148096 …",0,0,1,climate,0
2016-12-11,14:07:58,fisher_danar,Dana R Fisher,"Next Administration is preparing to wipe the US government of #climate data and actions, what is to be done in #TrumpsAmerica ? https://twitter.com/climasphere/status/807920367826300928 …",0,0,1,climate,0
2016-12-10,22:55:11,fisher_danar,Dana R Fisher,The next #SecretaryofState ran #xxon  and denied #climate change for years. He will now lead the US in any #climate negotiations #ExxonKnew,0,5,2,climate,0
2016-12-09,18:54:52,fisher_danar,Dana R Fisher,Now that the transition team has made clear its intentions wrt #climate and the #environment,0,0,0,climate,0
2016-12-09,15:44:07,fisher_danar,Dana R Fisher,"WHOA: Trump team indicates anyone working on #climate in agencies could be cut to ""eliminate government waste""
 https://www.bloomberg.com/news/articles/2016-12-09/trump-team-s-memo-hints-at-broad-shake-up-of-u-s-energy-policy …",0,0,0,climate,0
2016-12-08,21:50:56,fisher_danar,Dana R Fisher,Perhaps it's worth inviting someone on @CNN who actually studies #climate denial ?,0,0,0,climate,0
2016-12-08,19:29:41,fisher_danar,Dana R Fisher,Want to know what we're in form?  See text from @senwhitehouse questioning Pruitt about #climate  https://www.democracynow.org/2016/12/8/the_end_of_the_epa_trump … via @democracynow,0,0,0,climate,0
2016-12-07,20:29:39,fisher_danar,Dana R Fisher,"To anyone who questions if #PresidentTrump will change his tune on #climate or believes daughter Ivanka will make a difference, READ THIS.  https://twitter.com/SEIclimate/status/806579722750750720 …",0,3,0,climate,0
2016-12-07,16:55:46,fisher_danar,Dana R Fisher,So what if Ivanka Trump cares about #climate change and wants policy that 'makes sense' for the US?  http://usat.ly/2h6Pvb8  via @usatoday,0,0,2,climate,0
2016-12-06,16:56:53,fisher_danar,Dana R Fisher,Meeting and changing a position are VERY different #climate #TrumpsAmerica https://twitter.com/postgreen/status/806164838342856704 …,0,0,0,climate,0
2016-12-06,16:55:27,fisher_danar,Dana R Fisher,Talking with @AlGore does not consistute Trump's changing his position on #climate TV News Takes The Bait...   http://mm4a.org/2h2Hhoh  @mmfa,0,0,0,climate,0
2016-12-02,21:13:02,fisher_danar,Dana R Fisher,At least there's still #bottomup #climate action! The Deadline for Cities to Initiate Climate Action is 2020  http://www.citylab.com/politics/2016/12/immediate-climate-action-falls-on-mayors/509168/?utm_source=twb …,0,0,1,climate,0
2016-12-02,21:10:43,fisher_danar,Dana R Fisher,"Reads like we're living in a BIZARRO world! Canada Approves Two Pipelines, Axes One, Calls it a Climate Victory  http://insideclimatenews.org/news/30112016/canada-justin-trudeau-pipelines-climate-oil-sands-northern-gateway-trans-mountain …",0,0,0,climate,0
2016-12-02,20:42:24,fisher_danar,Dana R Fisher,WORTH REVISITING this report on fake news on #climate science while @HouseScience promites #climate misinformation.  http://www.desmogblog.com/2016/11/29/revealed-most-popular-climate-story-social-media-told-half-million-people-science-was-hoax …,0,1,4,climate,0
2016-12-01,22:04:10,fisher_danar,Dana R Fisher,"Naming daughter of #climate denier is almost the definition of ironic ""deliberately contrary to what is expected""",1,0,0,climate,0
2016-12-01,16:36:27,fisher_danar,Dana R Fisher,#outsider #irony ??,1,0,0,climate,0
2016-12-01,16:17:47,fisher_danar,Dana R Fisher,So Americans voted to #draintheswamp replacing it with nepotism and some sort of dynasty? Ivanka Trump=climate czar?  http://politi.co/2fSqORT ,0,0,0,climate,0
2016-12-01,00:04:44,fisher_danar,Dana R Fisher,Cities and States Lead on #Climate Change  http://nyti.ms/2gIsafy ,0,1,1,climate,0
2016-11-30,20:20:39,fisher_danar,Dana R Fisher,Time to re-read this piece by the woman tapped to lead EPA (she also wrote the moral case for fossil fuels) #climate  http://thehill.com/blogs/pundits-blog/energy-environment/283931-restrain-the-imperial-epa#.WD8mKiCpExc.twitter …,0,0,0,climate,0
2016-11-26,15:26:18,fisher_danar,Dana R Fisher,Problems with regulating through executive order highlighted: Trump Has Options for Undoing Obama’s #Climate Legacy  http://nyti.ms/2gozHju ,0,0,0,climate,0
2016-11-23,13:25:19,fisher_danar,Dana R Fisher,Only the beginning: Trump to scrap Nasa climate research in crackdown on ‘politicized science’  https://www.theguardian.com/environment/2016/nov/22/nasa-earth-donald-trump-eliminate-climate-change-research?CMP=share_btn_tw …,0,4,1,climate,0
2016-11-22,15:08:37,fisher_danar,Dana R Fisher,Look Who's Back!! Its 2000 all over again.  #climate  https://twitter.com/BjornLomborg/status/801014932414332928 …,0,0,2,climate,0
2016-11-21,19:35:44,fisher_danar,Dana R Fisher,Will the world tax the US for pulling out of the #ParisAgreement? New Threat to #Climate Pact: Donald Trump  http://nyti.ms/2ePAtKi ,0,0,0,climate,0
2016-11-21,16:59:10,fisher_danar,Dana R Fisher,How big will the Coalition get? Will the #climate #movement join in? @SenSanders @billmckibben https://twitter.com/jessesingal/status/800720500041412608 …,0,0,0,climate,0
2016-11-18,21:57:39,fisher_danar,Dana R Fisher,"Of course, we learned that thru 8 years of Bush. Key to Note: energy transition is not good for #climate w/o methane regs.",0,0,1,climate,0
2016-11-18,16:00:17,fisher_danar,Dana R Fisher,Say goodbye to much of #Florida and other US coasts #Climate Envoy Jonathan Pershing discuses  http://www.huffingtonpost.com/daphne-wysham/us-climate-envoy-jonathan_b_13070296.html?ncid=engmodushpmg00000004 … via @HuffPostGreen,0,0,0,climate,0
2016-11-16,23:54:08,fisher_danar,Dana R Fisher,How many people will come to DC to #protest the Trump inauguration? More than the RNC in 2004? More than the @Peoples_Climate March in 2014?,1,2,3,climate,0
2016-11-16,11:53:54,fisher_danar,Dana R Fisher,Really enjoyed visiting @UofGlasgow to plan next stage of the #Climate Constituencies Project with Philip Leifeld and @LorienJasny @PSE_UMD pic.twitter.com/KGryRD6XcU,0,1,5,climate,0
2016-11-13,13:50:59,fisher_danar,Dana R Fisher,Trump team considering 'nuclear' option out of #climate treaty undoing 24 years of #multilateralism started by Bush  https://www.theguardian.com/us-news/2016/nov/13/trump-looking-at-quickest-way-to-quit-paris-climate-agreement-says-report?CMP=share_btn_tw …,0,1,0,climate,0
2016-11-12,20:01:28,fisher_danar,Dana R Fisher,Clean Power Plan is Number 1 of the 14 Obama regs Trump could undo #climate #CPP #ParisAgreement  http://thehill.com/regulation/305673-14-obama-regs-trump-could-undo#.WCdmgGDYlMM.twitter …,0,2,0,climate,0
2016-11-11,22:25:35,fisher_danar,Dana R Fisher,how big will the explosion be?  Obama’s environmental legacy just went up in smoke  #climate #environment  http://bloom.bg/2eF1ATl  via @BW,0,1,1,climate,0
2016-11-11,18:57:27,fisher_danar,Dana R Fisher,"Enjoyed lunch with @Guri_Bang, Jon Hovi and Tora Skodvin at @UnionMarketDC to hear their responses to US  #climate politics @CICERO_klima",0,0,2,climate,0
2016-11-11,18:43:38,fisher_danar,Dana R Fisher,Why not save the carbon and mobilize here in the eye of the storm? #TrumpsAmerica #climate  https://twitter.com/pragmactivist/status/796846384188166146 …,0,0,1,climate,0
2016-11-10,22:30:00,fisher_danar,Dana R Fisher,Why is this getting so much coverage? Does ANYONE see Trump actually working with Gore on #climate ? The potential cabinet list says it all  https://twitter.com/chelseaeharvey/status/796820037063634944 …,0,1,0,climate,0
2016-11-10,19:44:22,fisher_danar,Dana R Fisher,Perhaps useful now:@FiveThirtyEight and @ESPNFilms fixed the link to the docu-short about the #Peoples_Climate March  http://fivethirtyeight.com/features/collectors-protests-climate-march-political-action/ …,0,2,1,climate,0
2016-11-10,15:24:28,fisher_danar,Dana R Fisher,"With #TrumpPresident filling the #SCOTUS seat, the Clean Power Plan is dead--this piece should be a post mortem #CPP #climate  https://twitter.com/ColumbiaClimate/status/796595818253996032 …",0,2,2,climate,0
2016-11-09,21:47:28,fisher_danar,Dana R Fisher,Waking up in Trump's America and watching the ocean rise  http://www.huffingtonpost.com/entry/waking-up-in-trumps-america-watching-the-ocean-rise_us_58235516e4b044f827a79614?ncid=engmodushpmg00000004 … via @HuffPostGreen @Revkin @billmckibben #climate #Election,0,0,1,climate,0
2016-11-09,19:33:37,fisher_danar,Dana R Fisher,Hey everyone at #COP22 : take a moment to consider what it means that @myronebell is leading the #EPA transition #TrumpsAmerica #climate,0,1,1,climate,0
2016-11-09,17:54:41,fisher_danar,Dana R Fisher,Trump win hangs heavy over climate talks  http://washex.am/2eUqG1l  via @DCExaminer,0,0,1,climate,0
2016-11-09,16:24:33,fisher_danar,Dana R Fisher,Trump Win Raises Questions About #ParisAgreement as well as the future of the Clean Power Plan #climate #CPP  http://nyti.ms/2eCNuSw ,0,1,0,climate,0
2016-11-09,15:38:52,fisher_danar,Dana R Fisher,US leadership in international #climate politics is Dead #COP22 Trump Win Raises Questions About UN Climate Deal  http://nyti.ms/2ekd3fU ,0,7,5,climate,0
2016-11-08,21:45:43,fisher_danar,Dana R Fisher,Take your job as citizen seriously or the @Peoples_Climate March will be a drop in the bucket @350  http://www.huffingtonpost.com/entry/american-leadership-and-the-silent-energy-revolution_us_5820ce3ae4b0334571e09ff4?ncid=engmodushpmg00000004 … via @HuffPostBlog,0,0,0,climate,0
2016-11-08,18:51:37,fisher_danar,Dana R Fisher,The role for #civilsociety in America's #energy revolution #climate @SESYNCDirector @borenbears  http://www.huffingtonpost.com/entry/american-leadership-and-the-silent-energy-revolution_us_5820ce3ae4b0334571e09ff4?ncid=engmodushpmg00000004 … via @HuffPostBlog,0,2,0,climate,0
